tweet id,time of tweet,user id,text,user_id
1.54e+18,2022-07-03 18:53:44+00:00,19546277.0,"America is slowly forgetting Abercrombie &amp; Fitch, survey shows https://t.co/FnmVeQTBsb by @daniromerotv https://t.co/FGyGZlNdJX",
1.54e+18,2022-07-03 18:53:12+00:00,7309052.0,"The grandmother of the shooter who killed 19 students and two teachers at an elementary school in Uvalde, Texas, la… https://t.co/RhFSHqWo5f",
1.54e+18,2022-07-03 18:53:11+00:00,17852343.0,Zachary Levi had a mental health 'breakdown.' Here's how 'Radical Love' helped him heal https://t.co/mrouBUC7VP https://t.co/4RUrcqUk7t,
1.54e+18,2022-07-03 18:52:12+00:00,810580010.0,🤣🤣🤣🤣 yhoo https://t.co/1eY2kDGhTt,
1.54e+18,2022-07-03 18:51:06+00:00,1240389061.0,Yhoo hayi😂😂😂 https://t.co/GMwa5KozPK,
1.54e+18,2022-07-03 18:50:42+00:00,1.4e+18,"✅ @RYU_apparel
🔥 $RYU 🔥 $RYPPF 🔥
✅Gross profit increased from 12% in Q1, 2021 to 25% in Q1, 2022.
👉… https://t.co/Q7j4ij4tOa",
1.54e+18,2022-07-03 18:49:47+00:00,19546277.0,Powell says 'no guarantee' Fed can avoid a hard landing https://t.co/rgmXYjwWDN by @bcheungz https://t.co/Z5ITiq2Fqz,
1.54e+18,2022-07-03 18:48:31+00:00,133788022.0,@Bonisile_RMS 😭😭😭😭😭yhoo,
1.54e+18,2022-07-03 18:47:28+00:00,1.23e+18,@YusufMahlangu Yhoo,
1.54e+18,2022-07-03 18:45:25+00:00,1.19e+18,@belinda_lingula Yhoo,
1.54e+18,2022-07-03 18:44:17+00:00,21320186.0,Queen Latifah on creating her own lane: 'I have not been pressured about my weight by anyone in Hollywood for quite… https://t.co/R1KFP1hTAK,
1.54e+18,2022-07-03 18:41:38+00:00,1.49e+18,@Floyd4L @XXL Wtf is this yhoo the things you guys listen to.😭😭😭😭,
1.54e+18,2022-07-03 18:41:35+00:00,3342617103.0,@ishmael_nche Yhoo I’ve been in the dark since I came back from work and they say I’ll be restored after 12am,
1.54e+18,2022-07-03 18:40:08+00:00,38377128.0,@TshepiKhan Gola ithelwa e sule. Yhoo,
1.54e+18,2022-07-03 18:40:05+00:00,87179985.0,"@_Chasabelungu Yhoo haai, we’re not there yet 🥹",
1.54e+18,2022-07-03 18:39:21+00:00,3018336497.0,Yhoo motho ke o with his jager shots 😂😂,
1.54e+18,2022-07-03 18:38:20+00:00,1.16e+18,@Nelzie101 Yhoo it’s so therapeutic 🥺,
1.54e+18,2022-07-03 18:37:38+00:00,1.15e+18,Yhoo😭😭😭☹️ https://t.co/6MOUy0Y6Va,
1.54e+18,2022-07-03 18:37:35+00:00,2429138195.0,@TakaTina1 Yhoo 🤣 🤣,
1.54e+18,2022-07-03 18:37:32+00:00,1.11e+18,@_Onezwa @_StreetWise21 Lol I'm also from the villages but yhoo lona ke mathata mos😭😭,
1.54e+18,2022-07-03 18:36:58+00:00,460096803.0,@LwaziSomya Yhoo hay that place 😂,
1.54e+18,2022-07-03 18:36:40+00:00,1.38e+18,@Ntsikier Yhoo haai thought ke menstrual blood clots or placenta with loose stool 🤢🤮,
1.54e+18,2022-07-03 18:36:32+00:00,1.06e+18,@br0tshepo @ULeendhor 😂😂🤭😭😭yhoo https://t.co/GZb5X0WpzZ,
1.54e+18,2022-07-03 18:35:27+00:00,7309052.0,Catholic hospitals are not allowed to provide health care that is considered by their religious leaders to be “intr… https://t.co/V4lkoEMHU4,
1.54e+18,2022-07-03 18:31:25+00:00,1.39e+18,@mashoto_ Ooh is it? Let me check it out.. Yhoo i need another good one after Stranger things 🥺🔥,
1.54e+18,2022-07-03 18:30:02+00:00,24178302.0,"Have you ever tried taking a break from social media to protect your mental health?

https://t.co/vRKeWDmbI8",
1.54e+18,2022-07-03 18:29:36+00:00,1.15e+18,@Haem_O Yhoo too bad😔😔,
1.54e+18,2022-07-03 18:29:33+00:00,1.46e+18,Lina mandla ube drama shame yhoo Thanx God she was eliminated #PastorWantsAWife,
1.54e+18,2022-07-03 18:28:21+00:00,1.26e+18,"Yhoo who dressed these ladies sana 😑

#PastorWantsAWife",
1.54e+18,2022-07-03 18:27:02+00:00,1.21e+18,Just got 3 bookings for when I touch zim🥲 gonna be too lit yhoo,
1.54e+18,2022-07-03 18:26:59+00:00,17852343.0,Travis Barker hospitalized in LA as daughter asks for prayers https://t.co/zx6bZRy9zk https://t.co/sUByvKgGtY,
1.54e+18,2022-07-03 18:26:38+00:00,1240389061.0,Yhoo sinus nah bethuna?!! 😭😭,
1.54e+18,2022-07-03 18:24:03+00:00,1807432802.0,@MlungisiMavuso5 Yhoo.,
1.54e+18,2022-07-03 18:23:03+00:00,21320186.0,Maya Hawke brings elevated twists to Y2K trends in Canadian tuxedo &amp; Mary Jane pumps for ‘Jimmy Fallon.'… https://t.co/WF2frpyleV,
1.54e+18,2022-07-03 18:19:27+00:00,1.41e+18,@KasiEconomy I grew up selling this Yhoo yamorana this thing I am even laughing about it. Buy I won't mind  selling it again,
1.54e+18,2022-07-03 18:19:04+00:00,1.46e+18,@FinestZungu_ Yhoo😮 https://t.co/l3R6iKlVYb,
1.54e+18,2022-07-03 18:18:39+00:00,7309052.0,"""The [Russian] economy is not yet showing acute signs of crisis,"" Oleg Itskhoki, an economist at UCLA, told Yahoo N… https://t.co/BNLshYYF75",
1.54e+18,2022-07-03 18:15:00+00:00,327961517.0,$MDNA No Dose-Limiting Toxicities for Advanced IL-2 Therapy #biotech #oncology - https://t.co/gWomhUbRZr https://t.co/9jHt3UKDa4,
1.54e+18,2022-07-03 18:13:40+00:00,1.03e+18,@rainSouthAfrica yhoo🚮🚮🚮🚮 this whole week i had network only today and for like few hours only i have to buy data w… https://t.co/3trxnwO1MC,
1.54e+18,2022-07-03 18:10:34+00:00,7.56e+17,@AboshNayo @Landiwonga Yhoo ha.a AmaDoda 😂,
1.54e+18,2022-07-03 18:10:17+00:00,1.54e+18,@Mpumiln And they bring this group the following year the other group yhoo hayi shem,
1.54e+18,2022-07-03 18:09:43+00:00,1.32e+18,@D_Bhekza 😂😂😂😂😂yhoo,
1.54e+18,2022-07-03 18:09:07+00:00,540448768.0,Yhoo unaneAccent yesiXhosa🙌 https://t.co/QvMeK80qH1,
1.54e+18,2022-07-03 18:06:20+00:00,7.56e+17,@_Brishka Yhoo 😍😍🥺🥺🥺,
1.54e+18,2022-07-03 18:04:43+00:00,2798623182.0,Indispensable: The 5 Cowboys who cannot miss substantial time in 2022 https://t.co/wVjkcdscKD,
1.54e+18,2022-07-03 18:02:40+00:00,2715340623.0,@Leversmanganye Yhoo.....some heavy shit right the I tell you.,
1.54e+18,2022-07-03 18:00:59+00:00,1.34e+18,@AdvoBarryRoux Yhoo UNoxolo Grootbom 😏😏😏ndinithanda nonke eMalaydini.,
1.54e+18,2022-07-03 17:57:49+00:00,1.11e+18,@Mpumiln Yhoo sis this is too much,
1.54e+18,2022-07-03 17:57:03+00:00,1.11e+18,"Yhoo, Yah neh, waitse keng , mxm ai noo https://t.co/VIl2zCDwpT",
1.54e+18,2022-07-03 17:55:59+00:00,21320186.0,Get that Vitamix blender you've always wanted — it's $50 off right now! https://t.co/NIP8xVuulp https://t.co/ghasmB9ZY7,
1.54e+18,2022-07-03 17:55:18+00:00,7.02e+17,"👑 @RYU_apparel
👉#TSXV ❤️ $RYU
👉#OTCQB ❤️ $RYPPF
👑Revenue for 2022 Q1 hit $347,938, up from $198,825 during the same… https://t.co/R8tKnsFGOd",
1.54e+18,2022-07-03 17:52:14+00:00,8.73e+17,Yhoo this thing of loadshedding its killing us sruu bcz no #etvScandal,
1.54e+18,2022-07-03 17:51:53+00:00,17852343.0,Sam Asghari calls marriage to Britney Spears ‘a fairytale' in exclusive 'GMA' interview https://t.co/0DPkcuBXAa https://t.co/kynoR8PnI8,
1.54e+18,2022-07-03 17:51:53+00:00,7309052.0,"The White House is pursuing a more limited set of policy responses while urging voters and Congress to act.
https://t.co/ImgSb7ogVU",
1.54e+18,2022-07-03 17:48:03+00:00,1.21e+18,@Malandela41320 @tsitso09 @EFFSouthAfrica Yhoo anc politics are so boring... we need to look outside of the anc for… https://t.co/RmV0x7jXoS,
