tweet id,time of tweet,user id,text
1.54E+18,2022-07-07 23:14:30+00:00,1.33E+18,Yhooo sisi ndim lowo but ke I will wait for my breakthrough andazi noba izothatha ixesha elingakanani ba ifike kodw… https://t.co/eBS3CkV6UB
1.54E+18,2022-07-07 23:09:39+00:00,3055830981,@samkelemaseko Yhoo 🤣
1.54E+18,2022-07-07 23:02:51+00:00,2798623182,Breaking down the Lions dead salary cap room for 2022 https://t.co/tmzq7XZaQO
1.54E+18,2022-07-07 23:00:05+00:00,291831562,"This Week in Apps: Twitter Notes, Instagram age verification, Spotify's Live Events

▶️ https://t.co/7W7BolhSER… https://t.co/tjxo3b6NK0"
1.54E+18,2022-07-07 22:52:12+00:00,339619369,@ontie_ODM @LeratoMoKoena10 She's such a blessing man.... And that voice yhoo haa
1.54E+18,2022-07-07 22:49:41+00:00,1.25E+18,@lacmavimbela @MusaKhawula Yhoo im sure ise Howard 😃
1.54E+18,2022-07-07 22:40:17+00:00,9.61E+17,@Thembalami_ @MpumzN Yhoo.💀💀
1.54E+18,2022-07-07 22:24:38+00:00,417680145,@LungeloKM Whose that guy with trust issues?? @cholose is it you?? 😂😂😂😂🤣🤣😭😭 Guys this is real yhoo. https://t.co/evSVgeMUyb
1.54E+18,2022-07-07 22:17:09+00:00,7.53E+17,Great trading models at Profectus Systems $AAPL $BAC $PG $YHOO $CHK $WFC $FB $CRM $GE $MRO $NFLX $AMZN $TSLA $SPY $VLO $JBLU $ATVI $AMD
1.54E+18,2022-07-07 21:56:07+00:00,9.61E+17,@ayingoanonymuss Yhoo ha.a.
1.54E+18,2022-07-07 21:46:13+00:00,185737514,All the lights in this house are on and I’m in bed now who must switch them off? Me again Yhoo I hate this
1.54E+18,2022-07-07 21:39:51+00:00,306147514,@BavuyileM @MzoliN Ay but why has the community not shut down this place. My only conclusion at this stage.. Uthwel… https://t.co/7HSRiuYtEJ
1.54E+18,2022-07-07 21:22:32+00:00,1.50E+18,"#uMjoloWithAzola #TooHotToBeSingle

https://t.co/DnXYxqFOEX

This Kulani guy is dangerous, he needs to be stopped f… https://t.co/IQMavIhCWN"
1.54E+18,2022-07-07 21:22:01+00:00,1.11E+18,@MarvinManele 😭😭Yhoo!!
1.54E+18,2022-07-07 21:19:56+00:00,2176669910,@Zee89442972 Yhoo why are  aunts catching the smoke now😭😭😭😭
1.54E+18,2022-07-07 21:11:59+00:00,1.30E+18,@MsJoy_spears Yhoo okay
1.54E+18,2022-07-07 21:10:38+00:00,1.22E+18,If our government worked on time like eskom yhoo we would be a better country😭😭.
1.54E+18,2022-07-07 21:05:32+00:00,187944153,@GloriaGold_ Yhoo ha a people will fuck you up unprovoked 🤣🤣🤣🤣
