tweet id,time of tweet,user id,text
1544492618721157121,2022-07-06 01:25:10+00:00,1433509263788347394,"@rovercrc Have you guys been keeping an eye on the most trending coins on @Coingecko 

The top 3 coins are:
🌟… https://t.co/1D2VfxnkYw"
1544492587658219521,2022-07-06 01:25:02+00:00,1536396247514419200,"Opened new short position worth 1500 usd @ 20188.5 with ID 137.

Prediction value at time of opening was 0.48/1.

O… https://t.co/LXDhT42czK"
1544492571619205120,2022-07-06 01:24:59+00:00,1433509263788347394,"@BitcoinMagazine Better take a look at these two projects: 

✅#CelsiusNetwork
✅#Fallota

They are growing like frot… https://t.co/Pkp54nolVk"
1544492523745312781,2022-07-06 01:24:47+00:00,1433509263788347394,"@rovercrc You know what's amazing? Scallop is popular on @Coingecko and also on @cryptocom 😱😱😱😱.

I won't let the… https://t.co/uQROYDKGwo"
1544492522940305408,2022-07-06 01:24:47+00:00,1461522492162412547,#Happy Rise #HARI #cryptocurrency #nft #BTC_Mouses #metaverse #BSC #ICO #lottery #coin #token https://t.co/AwcZrIv0ws
1544492518594621440,2022-07-06 01:24:46+00:00,1486525910626885632,We bring you lots of useful how to guides that will help you as a beginner to #cryptocurrency. Read our full articl… https://t.co/d981Nx3XAn
1544492479629737987,2022-07-06 01:24:37+00:00,1433509263788347394,"@AltcoinDailyio You know what's amazing? Scallop is popular on @Coingecko and also on @cryptocom 😱😱😱😱.

I won't let… https://t.co/wGAYyf5riS"
1544492429767843844,2022-07-06 01:24:25+00:00,1433509263788347394,"@CryptoCapo_ Watch out for these 3 coins

#CelsiusNetwork #Scallop and #Zignaly 

They are trending on @Coingecko… https://t.co/TC3o2VKTIj"
1544492402773299205,2022-07-06 01:24:18+00:00,1488671397102731267,"OpenSea Shares 5 Safety Recommendations!!
https://t.co/tyIMgbVIKO
#nft #nfts #nftart #nftartist #nftcollector… https://t.co/YJp1sPnGPU"
1544492384079200257,2022-07-06 01:24:14+00:00,1520853424094564355,"@ubitquity_io This discord group is pumping random coin on #Binance today. 
200% Profit Guaranteed! 40313 people ar… https://t.co/cAweZ64de6"
1544492267494408194,2022-07-06 01:23:46+00:00,893305069059403776,Digital Currencys are unstopable !!!  #ripple #XRP #Bitcoin #btc #Ether #ethereum #crypto #cryptocurrency #money… https://t.co/75SG7oq8PS
1544492256673280000,2022-07-06 01:23:43+00:00,1522867366908108802,"@DlordToken #dlord #digitallandlord  #crypto #blockchain # #cryptocurrency #blockchaintechnology #stablecoin
This i… https://t.co/xe8cf9pVfJ"
1544492243196805120,2022-07-06 01:23:40+00:00,22631958,Interesting... Amundi Austria acquires fintech Finventum GmbH to utilise its Savity advisory platform - Asset Servi… https://t.co/3vFxCWywhG
1544492232324943872,2022-07-06 01:23:38+00:00,1520854303354892288,"@Meganoticias19 This discord group is pumping random coin on #Binance today. 
200% Profit Guaranteed! 40054 people… https://t.co/jNtTSl7FDk"
1544492215556182016,2022-07-06 01:23:34+00:00,246124029,Crypto Remains For Those Who Can Afford To Lose https://t.co/bQbJwV10Qm #HomepageSlider #Business #cryptocurrency
1544492203317219330,2022-07-06 01:23:31+00:00,1384016954,"16-16.3k #Bitcoin 
880-960 #Ethereum 
Patience #cryptocurrency"
1544492199722864640,2022-07-06 01:23:30+00:00,1352981893604663298,Thanks for trusting and working with us we happy that you are benefiting from our platform stay safe and keep winni… https://t.co/zdIPTvIs3q
1544492054427959296,2022-07-06 01:22:55+00:00,2828553842,love it!  #LunarCrush #cryptocurrency  #Bitcoin https://t.co/1mUOZzvNAi
1544491962270887936,2022-07-06 01:22:33+00:00,2953552973,I am sure the idea of this approach is very interesting and promising for the market. I hope the team will develop… https://t.co/KwBGc7iIre
1544491726425014273,2022-07-06 01:21:37+00:00,1342531818,"JJKRAM3 found #bitcoin in a Blue vault at this location! Join me playing #coinhuntworld, It's awesome!… https://t.co/pne2bGnd64"
1544491708636954625,2022-07-06 01:21:33+00:00,3412177692,"RazzamaCass found #bitcoin in a User vault at this location! Join me playing #coinhuntworld, It's awesome!… https://t.co/kGhWV7aFQc"
1544491593687769091,2022-07-06 01:21:05+00:00,1536396247514419200,"Opened new short position worth 1500 usd @ 20200.5 with ID 135.

Prediction value at time of opening was 0.52/1.

O… https://t.co/uHetpyP5y1"
1544491506329067520,2022-07-06 01:20:45+00:00,1277162478032453640,"SLF-pro | Central African Republic Launches National Crypto Hub Project Sango.
#SLFpro #Suanlifeng #SLFPRO #slfpro… https://t.co/IS1lT5ZwgY"
1544491424049238021,2022-07-06 01:20:25+00:00,578406977,"@Marz4Crypto @theEverEarn #EverEarn #cryptocurrency 
💎Pays 11% #BUSD Rewards 💰
💎#Wallet Tracker
💎#NFT #Minting
💎4 B… https://t.co/2aLb5cZxKD"
1544491276933939201,2022-07-06 01:19:50+00:00,578406977,"@R_Deschain_19 #LFG!!! 

@theEverEarn #EverEarn #cryptocurrency 
💎Pays 11% #BUSD Rewards 💰
💎#Wallet Tracker
💎#NFT… https://t.co/exMg193ayG"
1544491249767305216,2022-07-06 01:19:43+00:00,1520853424094564355,"@LUNC__Burn @cz_binance This discord group is pumping random coin on #Binance today. 
200% Profit Guaranteed! 40787… https://t.co/s41sGsGqsx"
1544491234311405568,2022-07-06 01:19:40+00:00,1315430895634059264,"Good night 💤 
Don’t let the bed FUDS fight 

#bitcoin  #cryptocurrency"
1544491210168889345,2022-07-06 01:19:34+00:00,1541947086756687872,"@RichardHeartWin ""Only #cryptocurrency can save us"" Then why do you bash Bitcoin ? are u trying to say on PONZI HEX can save the world ?"
1544491161678741505,2022-07-06 01:19:22+00:00,1520854303354892288,"@Marosh_intime @binance @loopringorg This discord group is pumping random coin on #Binance today. 
200% Profit Guar… https://t.co/TFuYcc8d43"
1544491149095755776,2022-07-06 01:19:19+00:00,3412177692,"RazzamaCass found #bitcoin in a User vault at this location! Join me playing #coinhuntworld, It's awesome!… https://t.co/JkFNb0U3Qx"
1544491139289554944,2022-07-06 01:19:17+00:00,1342531818,"JJKRAM3 found #bitcoin in a User vault at this location! Join me playing #coinhuntworld, It's awesome!… https://t.co/qh1UuUxg9W"
1544491124672573440,2022-07-06 01:19:14+00:00,1285448282588631040,@AirdropStario I believe this is a faithful project. The projector has a lot of attaractions so hopefully the proje… https://t.co/13d6W3htU7
1544491036009013249,2022-07-06 01:18:52+00:00,1472696990924476423,"@crypto Countries adopting #cryptocurrency  include El Salvador, Central African Republic and maybe Russia...what d… https://t.co/HykY7RlfX8"
1544491030937944065,2022-07-06 01:18:51+00:00,701542853911166977,"#Binance CEO says Africa is ""primed for crypto adoption."" #cryptonews #crypto #cryptocurrency"
1544490997018771456,2022-07-06 01:18:43+00:00,139418789,"Now I realized $Luna is dead ! I was in denial stage. 

#Lunc
@terra_money 
#BTC 
#Crypto 
#cryptocurrency https://t.co/KUzepa0dOj"
1544490880588922880,2022-07-06 01:18:15+00:00,1064374697138114560,"These bearish divergence are real.

on both the MAC-D + RSI.

$BTC 4hr chart not looking like something i would tou… https://t.co/EmjXI3Vv37"
1544490863253790721,2022-07-06 01:18:11+00:00,1853085127,"Why do #Ethereum people and #Solana people have to be hating on each other?
I mean wth is freaking wrong with the w… https://t.co/LTSmEqMbWM"
1544490802067685376,2022-07-06 01:17:57+00:00,781625210432663552,"#btc #bitcoin #cryptocurrency 
Those sniper lows tho 🔥
M5 https://t.co/aHRrD3qUaK"
1544490752247578624,2022-07-06 01:17:45+00:00,1365751535087611904,"Automated Trading: Would You Let a Bot Manage Your Crypto? https://t.co/aa3cQEK70s
 #cryptocurrency #criptomoneda"
1544490720362647552,2022-07-06 01:17:37+00:00,2953552973,The purpose of this project is awesome. I'm glad to be part of this project. More power to the team. Good luck… https://t.co/Lz3YTeXVG1
1544490672664809472,2022-07-06 01:17:26+00:00,1377158464133160960,Core Scientific sold $167M worth of Bitcoin holdings in June - https://t.co/9tQPItnsjo #cryptocurrency #crypto… https://t.co/Ym8xhzrkhV
1544490660987912194,2022-07-06 01:17:23+00:00,923386649760768000,"👏👏👏 Awesome, @kris well said and way to be prepared! LFG!! #CRO #Crypto #cryptocurrency #Bitcoin #ETH #CronosChain… https://t.co/ptwRIt2kTe"
1544490654402842626,2022-07-06 01:17:21+00:00,1377158464133160960,Leaked Personal Data of 1 Billion Chinese Citizens on Sale for 10 Bitcoins — Hacker Claims Stolen From Shanghai Pol… https://t.co/OPzNNn8LhM
1544490612422057986,2022-07-06 01:17:11+00:00,3412177692,"RazzamaCass found #ethereum in a User vault at this location! Join me playing #coinhuntworld, It's awesome!… https://t.co/mpNhtZt3jd"
1544490535624364032,2022-07-06 01:16:53+00:00,1457844434243096576,"Imagine the Returns the #Metaverse has to offer.

#cryptocurrency #Metaverse #coins #tokens #100x #altcoins 

#MVDG… https://t.co/fGszYXvtLm"
1544490488056651776,2022-07-06 01:16:42+00:00,1469738940206878723,"OGUSDT 1h Price near level 0.786
(drawn from the maximum to the minimum indicated in the figure) #og #eth #btc… https://t.co/TmELo92SvT"
1544490487691763712,2022-07-06 01:16:42+00:00,1521580446974464007,"# 101
💀🎀💀🎀💀🎀💀

VISIT https://t.co/E1ugHpLyYT

#BeauMondeBoneyard #NFT #opensea #skull #skeleton #nftcommunity… https://t.co/AEEEJW3K2v"
1544490367965433856,2022-07-06 01:16:13+00:00,1433509263788347394,"@Bitflex Better take a look at these two projects: 

✅#CelsiusNetwork
✅#Fallota

They are growing like froth on… https://t.co/ENupDkJUne"
1544490367965339648,2022-07-06 01:16:13+00:00,1433509263788347394,"@CryptoCapo_ Have you guys been keeping an eye on the most trending coins on @Coingecko 

The top 3 coins are:
🌟… https://t.co/nDFDPRSXAo"
1544490317755387904,2022-07-06 01:16:01+00:00,1433509263788347394,"@rovercrc Watch out for these 3 coins:

#CelsiusNetwork
#Scallop
and #Zignaly

They are trending on @Coingecko

And… https://t.co/H3gJaK48wt"
1544490263145779200,2022-07-06 01:15:48+00:00,1121261670305636352,This project is showing great results. It will be successful. Best of luck. #PAXO.Finance $PAXO #cryptocurrency #Defi #Cryptoloans
1544490245546299392,2022-07-06 01:15:44+00:00,1342531818,"JJKRAM3 found #bitcoin in a Blue vault at this location! Join me playing #coinhuntworld, It's awesome!… https://t.co/cVu36FJyOy"
1544490218312663041,2022-07-06 01:15:37+00:00,3412177692,"RazzamaCass found #bitcoin in a User vault at this location! Join me playing #coinhuntworld, It's awesome!… https://t.co/RPbZ5r9uFd"
1544490157076004864,2022-07-06 01:15:23+00:00,1121261670305636352,#PAXO.Finance $PAXO #cryptocurrency #Defi #Cryptoloans https://t.co/T8G64gKm1L
1544490069712683010,2022-07-06 01:15:02+00:00,916681683134447617,"Spores Network Concludes $2.3 Million Funding Round, IDO Launch Scheduled for July 23, 2021
#blockchain… https://t.co/KDVwajmgYo"
1544490053342318592,2022-07-06 01:14:58+00:00,1414215924677324800,Like #Crypto? Like #Lamas? Like #NFTs? Get you a @cryptolamapunks #NFT today. Get one while the floor is low!!! Che… https://t.co/eyQX9aybYr
1544489978385670145,2022-07-06 01:14:40+00:00,958889780175028229,"Trending coins right now:
4) $USTC - TerraClassicUSD (#80)

Trending coins by popularity:
1) $EVMOS (#89)
2) $SHIB… https://t.co/3SgIV53Ocs"
1544489974648684548,2022-07-06 01:14:39+00:00,3327220902,"Catalogue of Premium Domains - The purest and most useful form of NFT ranging from Meme Coins, P2E Games, Porn, Pol… https://t.co/0vw0OGP1Q2"
1544489970047799296,2022-07-06 01:14:38+00:00,1532977948302528512,nice 1 #marketing #cryptocurrency https://t.co/rQdzA9aR9s
1544489860374732800,2022-07-06 01:14:12+00:00,408126877,"1st Edition NFT WAX - Cyber TPIR Football Kickin' Host 100/012/005 (animated) - https://t.co/lqoS9UCaDT

#bitcoin… https://t.co/r6TA4A4O3B"
1544489641381957634,2022-07-06 01:13:20+00:00,1433509263788347394,"@BTC_Archive You know what's amazing? Scallop is popular on @Coingecko and also on @cryptocom 😱😱😱😱.

I won't let th… https://t.co/jHLUV0u0IC"
1544489641243381761,2022-07-06 01:13:20+00:00,1544464776289402880,Use of #TrueDefi new dApp and swapper technology allows crypto contracts to collect taxes with zero impact on their… https://t.co/CygJWVanRB
1544489596158984192,2022-07-06 01:13:09+00:00,1433509263788347394,"@TheMoonCarl Have you guys been keeping an eye on the most trending coins on @Coingecko 

The top 3 coins are… https://t.co/DN4e1lf8XZ"
1544489576139407360,2022-07-06 01:13:04+00:00,2928055666,"@thecfxgroup 
its been over a month ...

#London #NewYork #cryptocurrency 
#StrangerThings #Bitcoin #h
#bitchwheremymoney"
1544489567532695553,2022-07-06 01:13:02+00:00,1384039459314802693,"Sonorité (Sonoridades) A musical homage to our uniquely beautiful world
#MusicVideo #music #guitarlover #China… https://t.co/Klwth1agfp"
1544489550336114690,2022-07-06 01:12:58+00:00,1381040959232806915,New Video up discussing Back to the Future (1985). #movie #imdb #tuesdayvibe #Crypto #cryptocurrency #CryptoNews… https://t.co/woq7mkAnRb
1544489342931959808,2022-07-06 01:12:09+00:00,1539038842287804416,"Camboni34 found #ethereum in a User vault at this location! Join me playing #coinhuntworld, It's awesome!… https://t.co/vBRT1jAFRL"
1544489289659977728,2022-07-06 01:11:56+00:00,1385110290379902980,"OpenWorld bond for Harmony community @harmonyprotocol  😊🚨

- Use Harmony $ONE to buy OpenWorld bond
- On Harmony ch… https://t.co/LVIiUeOPWX"
1544489276259319808,2022-07-06 01:11:53+00:00,1520375986814169089,"Reg! Reg! REG! Reg in our discord to participate in the #SpongeWaller challenge!! 
https://t.co/6NvQ5aAm5V

#nfts… https://t.co/YEOzAw7BDF"
1544489263479275520,2022-07-06 01:11:50+00:00,1544195968228331521,This is an mlm company you DO NOT want to shy away for. The principle is simple… flood the matrix and enjoy monthly… https://t.co/OypX5vdXmV
1544489195816771586,2022-07-06 01:11:34+00:00,849307552458342400,"Btc Twitter Sentiment Analysis 

Last 7 Days
#btc #bitcoin #cryptocurrency
More Detail
👉https://t.co/iiYqSFSXOh https://t.co/yjRSMl9S73"
1544489187545595904,2022-07-06 01:11:32+00:00,582411441,"Remember, inflation is just government taxation without representation, its literally stealing. #cryptocurrency are… https://t.co/s2MZey8c33"
1544489156168093703,2022-07-06 01:11:24+00:00,1520853424094564355,"@DonaldT_NFT This discord group is pumping random coin on #Binance today. 
200% Profit Guaranteed! 40361 people are… https://t.co/CcVCVdY60J"
